date,model,ticker,pred_len,portfolio_value,top_5_portfolio,least_5_portfolio,top_5_up,top_5_down,market,data_type,portfolio_ratio,Final Portfolio Value
2025-01-30,TCN,ALL,1,122139.24823391302,"META, NVDA, AAPL, AMZN, NFLX","MSFT, NFLX, NVDA, META, INTC","GOOGL, AMZN, NFLX, TSLA, NVDA","NFLX, INTC, TSLA, AAPL, MSFT",NASDAQ,general,"[0.91, 0.75, 0.1, 0.53, 0.9]",1.2214
2025-01-31,TCN,ALL,1,122139.24823391302,"MSFT, AAPL, NVDA, NFLX, AMZN","TSLA, AMD, NVDA, META, GOOGL","AAPL, GOOGL, NFLX, AMZN, META","NVDA, AMD, TSLA, INTC, MSFT",NASDAQ,general,"[0.9, 0.45, 0.77, 0.23, 0.22]",1.2214
2025-02-01,TCN,ALL,1,115421.91808650555,"META, AMD, MSFT, NVDA, AAPL","AAPL, MSFT, META, AMD, NVDA","GOOGL, AMD, NFLX, TSLA, AMZN","NVDA, META, AMZN, GOOGL, TSLA",NASDAQ,general,"[0.67, 0.44, 0.91, 0.91, 0.98]",1.1542
2025-02-02,TCN,ALL,1,115421.91808650555,"AMZN, AAPL, NFLX, TSLA, GOOGL","NFLX, AMD, MSFT, AAPL, META","GOOGL, NFLX, AMZN, META, AMD","META, TSLA, MSFT, NFLX, AMZN",NASDAQ,general,"[0.42, 0.25, 0.31, 0.28, 0.23]",1.1542
2025-02-03,TCN,ALL,1,115421.91808650555,"NFLX, GOOGL, AMZN, META, AMD","INTC, AAPL, GOOGL, MSFT, NFLX","AMZN, NFLX, INTC, GOOGL, TSLA","AAPL, TSLA, AMD, META, NFLX",NASDAQ,general,"[0.74, 0.4, 0.43, 0.6, 0.14]",1.1542
2025-02-04,TCN,ALL,1,115421.91808650555,"NVDA, INTC, AAPL, TSLA, META","GOOGL, INTC, NVDA, AMZN, META","GOOGL, AMZN, NFLX, TSLA, NVDA","NFLX, NVDA, GOOGL, MSFT, AMD",NASDAQ,general,"[0.73, 0.09, 0.03, 0.45, 0.31]",1.1542
2025-02-05,TCN,ALL,1,115421.91808650555,"META, NVDA, AAPL, AMZN, NFLX","TSLA, MSFT, NVDA, AMD, INTC","MSFT, INTC, AAPL, AMZN, TSLA","NVDA, META, AMZN, GOOGL, TSLA",NASDAQ,general,"[0.62, 0.05, 0.25, 0.48, 0.11]",1.1542
2025-02-06,TCN,ALL,1,117132.43267972104,"AMZN, AAPL, NFLX, TSLA, GOOGL","INTC, AAPL, GOOGL, MSFT, NFLX","META, MSFT, NVDA, AAPL, NFLX","META, AAPL, INTC, TSLA, GOOGL",NASDAQ,general,"[0.52, 0.12, 0.17, 0.87, 0.14]",1.1713
2025-02-07,TCN,ALL,5,199451.80055188257,"NVDA, TSLA, NFLX, GOOGL, AMD","NVDA, TSLA, GOOGL, AAPL, AMZN","AAPL, GOOGL, NVDA, META, INTC","NVDA, NFLX, TSLA, GOOGL, AMD",NASDAQ,general,"[0.62, 0.0, 0.12, 0.77, 0.9]",1.9945
2025-02-08,TCN,ALL,5,199451.80055188257,"INTC, GOOGL, AMZN, NVDA, AMD","AAPL, META, INTC, MSFT, NVDA","NVDA, GOOGL, AMZN, AMD, META","GOOGL, MSFT, INTC, NFLX, AMZN",NASDAQ,general,"[0.81, 0.97, 0.17, 0.73, 0.96]",1.9945
2025-02-09,TCN,ALL,5,199451.80055188257,"NFLX, INTC, META, AMZN, MSFT","GOOGL, AAPL, NVDA, INTC, MSFT","GOOGL, META, NFLX, MSFT, INTC","NVDA, AMD, TSLA, INTC, MSFT",NASDAQ,general,"[0.85, 0.21, 0.36, 0.95, 0.99]",1.9945
2025-02-10,TCN,ALL,5,199451.80055188257,"NVDA, META, AMZN, MSFT, NFLX","MSFT, NFLX, NVDA, META, INTC","TSLA, NFLX, AAPL, AMZN, META","AMZN, NVDA, META, AMD, AAPL",NASDAQ,general,"[0.41, 0.98, 0.19, 0.86, 0.05]",1.9945
2025-02-11,TCN,ALL,5,199451.80055188257,"NVDA, TSLA, NFLX, GOOGL, AMD","TSLA, AMZN, AAPL, META, MSFT","NVDA, TSLA, AMZN, MSFT, AMD","INTC, NFLX, AMD, AAPL, META",NASDAQ,general,"[0.15, 0.14, 0.49, 0.81, 0.5]",1.9945
2025-02-12,TCN,ALL,5,186497.62626805904,"TSLA, INTC, NVDA, GOOGL, AMZN","AMD, META, INTC, TSLA, AAPL","INTC, META, NFLX, AMD, GOOGL","NVDA, NFLX, TSLA, GOOGL, AMD",NASDAQ,general,"[0.8, 0.94, 0.32, 0.29, 0.23]",1.865
2025-02-13,TCN,ALL,5,186497.62626805904,"NFLX, AMZN, META, MSFT, AAPL","AMD, NVDA, INTC, NFLX, MSFT","GOOGL, INTC, AMD, TSLA, MSFT","META, AMZN, AMD, GOOGL, NFLX",NASDAQ,general,"[0.91, 0.63, 0.93, 0.98, 0.82]",1.865
2025-02-14,TCN,ALL,5,186497.62626805904,"INTC, NVDA, GOOGL, AMD, NFLX","TSLA, MSFT, META, AAPL, GOOGL","AMZN, META, INTC, AAPL, TSLA","TSLA, GOOGL, AMD, INTC, AMZN",NASDAQ,general,"[0.27, 0.21, 0.09, 0.57, 0.46]",1.865
2025-02-15,TCN,ALL,5,186497.62626805904,"MSFT, AMD, GOOGL, NVDA, AMZN","MSFT, AAPL, NVDA, INTC, TSLA","MSFT, AMZN, NVDA, INTC, GOOGL","NVDA, AMD, GOOGL, MSFT, AMZN",NASDAQ,general,"[0.66, 0.86, 0.86, 0.2, 0.26]",1.865
2025-02-16,TCN,ALL,5,186497.62626805904,"GOOGL, NVDA, AMD, AAPL, INTC","AMZN, META, AAPL, MSFT, TSLA","META, AMZN, INTC, NVDA, GOOGL","AMD, TSLA, AAPL, INTC, GOOGL",NASDAQ,general,"[0.86, 0.94, 0.37, 0.55, 0.15]",1.865
2025-02-17,TCN,ALL,5,113955.73781013544,"AMZN, AAPL, NFLX, TSLA, GOOGL","GOOGL, META, TSLA, AMD, AMZN","INTC, META, NFLX, AMD, MSFT","NFLX, MSFT, AAPL, AMD, TSLA",NASDAQ,general,"[0.8, 0.94, 0.32, 0.29, 0.23]",1.1396
2025-02-18,TCN,ALL,5,113955.73781013544,"MSFT, NFLX, AMZN, GOOGL, AAPL","MSFT, NFLX, NVDA, META, INTC","NFLX, NVDA, META, AAPL, MSFT","MSFT, AMD, INTC, NFLX, NVDA",NASDAQ,general,"[0.36, 0.55, 0.05, 0.02, 0.89]",1.1396
2025-02-19,TCN,ALL,5,113955.73781013544,"TSLA, AMZN, NFLX, AMD, META","NVDA, AAPL, AMZN, MSFT, GOOGL","AAPL, GOOGL, NVDA, META, INTC","AMZN, GOOGL, MSFT, AAPL, TSLA",NASDAQ,general,"[0.18, 0.7, 0.17, 0.7, 0.35]",1.1396
2025-02-20,TCN,ALL,5,113955.73781013544,"AAPL, NVDA, AMD, MSFT, GOOGL","GOOGL, INTC, AMD, META, MSFT","AAPL, GOOGL, NFLX, AMZN, META","AMD, INTC, NFLX, GOOGL, META",NASDAQ,general,"[0.01, 0.71, 0.44, 0.89, 0.33]",1.1396
2025-02-21,TCN,ALL,5,113955.73781013544,"TSLA, MSFT, AMZN, INTC, AMD","TSLA, AMD, NVDA, META, GOOGL","TSLA, INTC, NFLX, AMZN, NVDA","NFLX, TSLA, AMZN, INTC, GOOGL",NASDAQ,general,"[0.21, 0.22, 0.12, 0.33, 0.3]",1.1396
2025-02-22,TCN,ALL,5,106134.220443309,"AMZN, NFLX, GOOGL, META, AAPL","AAPL, MSFT, META, AMD, NVDA","AMZN, NFLX, INTC, GOOGL, TSLA","NFLX, AMD, NVDA, META, GOOGL",NASDAQ,general,"[0.31, 0.33, 0.39, 0.56, 0.47]",1.0613
2025-02-23,TCN,ALL,5,157731.89012551965,"INTC, AMD, TSLA, GOOGL, NFLX","META, INTC, AMZN, TSLA, NFLX","META, MSFT, NVDA, AAPL, NFLX","TSLA, NVDA, NFLX, AMD, AAPL",NASDAQ,general,"[0.88, 0.03, 0.99, 0.67, 0.84]",1.5773
2025-02-24,TCN,ALL,5,157731.89012551965,"INTC, AMD, NFLX, NVDA, AMZN","NVDA, AAPL, AMD, INTC, AMZN","TSLA, MSFT, NVDA, INTC, AAPL","NVDA, AMD, INTC, GOOGL, NFLX",NASDAQ,general,"[0.91, 0.75, 0.1, 0.53, 0.9]",1.5773
2025-02-25,TCN,ALL,5,157731.89012551965,"NVDA, INTC, AAPL, TSLA, META","TSLA, MSFT, META, AAPL, GOOGL","AMD, INTC, META, NVDA, NFLX","TSLA, INTC, MSFT, AAPL, GOOGL",NASDAQ,general,"[0.65, 0.48, 0.88, 0.84, 0.76]",1.5773
2025-02-26,TCN,ALL,5,157731.89012551965,"NFLX, AMZN, META, MSFT, AAPL","NVDA, NFLX, AAPL, GOOGL, MSFT","GOOGL, AAPL, AMZN, MSFT, INTC","AMZN, AAPL, MSFT, GOOGL, NVDA",NASDAQ,general,"[0.66, 0.86, 0.86, 0.2, 0.26]",1.5773
2025-02-27,TCN,ALL,1,157731.89012551965,"TSLA, INTC, MSFT, NVDA, NFLX","TSLA, MSFT, META, GOOGL, AAPL","META, INTC, NFLX, AMZN, NVDA","INTC, AMZN, NFLX, AMD, TSLA",NASDAQ,general,"[0.64, 0.51, 0.37, 0.67, 0.71]",1.5773
2025-02-28,TCN,ALL,20,174203.83955334662,"TSLA, MSFT, AMZN, INTC, AMD","MSFT, NFLX, NVDA, META, INTC","AMD, MSFT, GOOGL, NFLX, META","AMD, NVDA, TSLA, AAPL, NFLX",NASDAQ,general,"[0.91, 0.75, 0.1, 0.53, 0.9]",1.742
2025-03-01,TCN,ALL,20,174203.83955334662,"AMZN, INTC, GOOGL, AMD, NFLX","GOOGL, META, TSLA, AMD, AMZN","GOOGL, AMD, NFLX, TSLA, AMZN","TSLA, INTC, NVDA, GOOGL, AMD",NASDAQ,general,"[0.41, 0.84, 0.76, 0.11, 0.87]",1.742
2025-03-02,TCN,ALL,20,174203.83955334662,"NVDA, INTC, AAPL, TSLA, META","META, NFLX, AMZN, MSFT, TSLA","AMD, NVDA, TSLA, AMZN, INTC","INTC, AAPL, AMZN, NVDA, TSLA",NASDAQ,general,"[0.9, 0.05, 0.73, 0.16, 0.88]",1.742
2025-03-03,TCN,ALL,20,174203.83955334662,"AAPL, NVDA, AMD, MSFT, GOOGL","TSLA, MSFT, AAPL, GOOGL, META","AMD, NVDA, META, INTC, MSFT","NVDA, AMZN, META, INTC, GOOGL",NASDAQ,general,"[0.0, 0.26, 0.76, 0.23, 0.36]",1.742
2025-03-04,TCN,ALL,20,174203.83955334662,"AMZN, AMD, INTC, META, TSLA","GOOGL, NVDA, INTC, AMZN, NFLX","NVDA, META, AMD, GOOGL, INTC","AMD, TSLA, AAPL, INTC, GOOGL",NASDAQ,general,"[0.26, 0.24, 0.98, 0.46, 0.45]",1.742
2025-03-05,TCN,ALL,20,174203.83955334662,"INTC, AMD, TSLA, GOOGL, NFLX","META, AMZN, AMD, TSLA, AAPL","NVDA, AMD, INTC, GOOGL, AAPL","NVDA, NFLX, TSLA, AAPL, MSFT",NASDAQ,general,"[0.25, 0.62, 0.59, 0.37, 0.18]",1.742
2025-03-06,TCN,ALL,20,174203.83955334662,"NFLX, AMZN, META, MSFT, AAPL","TSLA, AMD, NVDA, META, GOOGL","MSFT, META, AMZN, INTC, GOOGL","META, AMZN, AMD, GOOGL, NFLX",NASDAQ,general,"[0.42, 0.48, 0.45, 0.69, 0.15]",1.742
2025-03-07,TCN,ALL,20,174203.83955334662,"NVDA, MSFT, AMD, AMZN, NFLX","NVDA, TSLA, INTC, NFLX, META","AMD, NVDA, TSLA, AMZN, INTC","AMZN, AAPL, MSFT, GOOGL, NVDA",NASDAQ,general,"[0.51, 0.84, 0.05, 0.21, 0.43]",1.742
2025-03-08,TCN,ALL,20,174203.83955334662,"GOOGL, NVDA, MSFT, NFLX, INTC","AMD, MSFT, NVDA, INTC, META","AMZN, NFLX, META, AMD, NVDA","INTC, AAPL, AMZN, NVDA, TSLA",NASDAQ,general,"[0.7, 0.3, 0.36, 0.6, 0.38]",1.742
2025-03-09,TCN,ALL,20,174203.83955334662,"MSFT, AMD, GOOGL, NVDA, AMZN","INTC, TSLA, GOOGL, AMD, AAPL","AMZN, NFLX, META, AMD, NVDA","MSFT, INTC, META, GOOGL, AAPL",NASDAQ,general,"[0.07, 0.99, 0.52, 0.7, 0.18]",1.742
2025-03-10,TCN,ALL,20,174203.83955334662,"AMD, AMZN, INTC, AAPL, META","GOOGL, INTC, NVDA, AMZN, META","AMD, META, AAPL, AMZN, MSFT","META, GOOGL, TSLA, MSFT, NFLX",NASDAQ,general,"[0.84, 0.07, 0.24, 0.58, 0.93]",1.742
2025-03-11,TCN,ALL,20,174203.83955334662,"GOOGL, NFLX, INTC, AAPL, TSLA","TSLA, META, INTC, AMD, GOOGL","GOOGL, META, AMZN, INTC, AMD","TSLA, INTC, NVDA, GOOGL, AMD",NASDAQ,general,"[0.42, 0.42, 0.82, 0.96, 0.71]",1.742
2025-03-12,TCN,ALL,20,174203.83955334662,"AMZN, NFLX, GOOGL, META, AAPL","NVDA, NFLX, AAPL, GOOGL, MSFT","AMZN, META, AAPL, INTC, NFLX","NVDA, GOOGL, TSLA, MSFT, AMD",NASDAQ,general,"[0.01, 0.71, 0.44, 0.89, 0.33]",1.742
2025-03-13,TCN,ALL,20,174203.83955334662,"NFLX, GOOGL, AMZN, NVDA, MSFT","TSLA, AAPL, AMZN, INTC, NFLX","NFLX, AMD, AMZN, NVDA, MSFT","GOOGL, MSFT, INTC, NFLX, AMZN",NASDAQ,general,"[0.22, 0.54, 0.84, 0.43, 0.15]",1.742
2025-03-14,TCN,ALL,20,174203.83955334662,"AMD, GOOGL, MSFT, NVDA, META","NFLX, TSLA, GOOGL, AMD, INTC","GOOGL, NVDA, AAPL, META, AMD","AAPL, AMZN, GOOGL, NFLX, TSLA",NASDAQ,general,"[0.42, 0.42, 0.82, 0.96, 0.71]",1.742
2025-03-15,TCN,ALL,20,174203.83955334662,"AMZN, MSFT, NVDA, AAPL, GOOGL","NVDA, NFLX, INTC, MSFT, TSLA","AMD, MSFT, GOOGL, NFLX, META","AAPL, TSLA, AMD, META, NFLX",NASDAQ,general,"[0.26, 0.09, 0.79, 0.33, 0.42]",1.742
2025-03-16,TCN,ALL,20,174203.83955334662,"META, GOOGL, AAPL, MSFT, TSLA","GOOGL, META, TSLA, AMD, AMZN","AMD, NVDA, TSLA, AMZN, INTC","META, TSLA, MSFT, NFLX, AMZN",NASDAQ,general,"[0.51, 0.84, 0.05, 0.21, 0.43]",1.742
2025-03-17,TCN,ALL,20,174203.83955334662,"GOOGL, AMZN, AAPL, MSFT, AMD","INTC, GOOGL, MSFT, AMZN, AMD","AMD, META, AAPL, AMZN, MSFT","TSLA, NVDA, NFLX, AMD, AAPL",NASDAQ,general,"[0.65, 0.95, 0.58, 0.09, 0.87]",1.742
2025-03-18,TCN,ALL,20,174203.83955334662,"NFLX, GOOGL, AMZN, NVDA, INTC","TSLA, AAPL, MSFT, AMD, INTC","META, INTC, AMZN, NVDA, GOOGL","INTC, NVDA, TSLA, MSFT, AAPL",NASDAQ,general,"[0.11, 0.33, 0.08, 0.94, 0.24]",1.742
2025-03-19,TCN,ALL,20,174203.83955334662,"NFLX, GOOGL, TSLA, AAPL, MSFT","NVDA, TSLA, GOOGL, AAPL, AMZN","INTC, NFLX, GOOGL, AMZN, MSFT","INTC, AAPL, AMZN, NVDA, TSLA",NASDAQ,general,"[0.05, 0.0, 0.39, 0.06, 0.71]",1.742
2025-03-20,TCN,ALL,1,158501.77048121943,"AMZN, META, NFLX, GOOGL, AAPL","TSLA, AMD, INTC, NFLX, GOOGL","MSFT, INTC, AAPL, AMZN, TSLA","NVDA, AMD, GOOGL, MSFT, AMZN",NASDAQ,general,"[0.68, 0.74, 0.7, 0.77, 0.63]",1.585
2025-03-21,TCN,ALL,5,198606.42490441416,"AAPL, MSFT, TSLA, AMD, META","INTC, AMD, TSLA, GOOGL, MSFT","NFLX, INTC, META, AAPL, GOOGL","AMZN, NFLX, INTC, AMD, TSLA",NASDAQ,general,"[0.37, 0.58, 0.57, 0.55, 0.06]",1.9861
2025-03-22,TCN,ALL,5,198606.42490441416,"META, NFLX, AMD, INTC, MSFT","AMD, INTC, MSFT, NFLX, AMZN","GOOGL, AMZN, NFLX, TSLA, NVDA","AMZN, NFLX, INTC, AMD, TSLA",NASDAQ,general,"[0.62, 0.91, 0.04, 0.43, 0.35]",1.9861
2025-03-23,TCN,ALL,5,198606.42490441416,"AMZN, TSLA, GOOGL, META, AAPL","AAPL, AMD, GOOGL, META, AMZN","TSLA, AMZN, META, AAPL, GOOGL","AMD, NVDA, AMZN, NFLX, MSFT",NASDAQ,general,"[0.91, 0.63, 0.93, 0.98, 0.82]",1.9861
2025-03-24,TCN,ALL,5,198606.42490441416,"AMZN, NVDA, GOOGL, META, NFLX","AAPL, TSLA, INTC, META, MSFT","AMZN, MSFT, AAPL, NVDA, AMD","AMD, NVDA, AMZN, NFLX, MSFT",NASDAQ,general,"[0.7, 0.3, 0.36, 0.6, 0.38]",1.9861
2025-03-25,TCN,ALL,5,198606.42490441416,"MSFT, NFLX, NVDA, INTC, AAPL","INTC, TSLA, META, NVDA, AMD","AMZN, META, AAPL, INTC, NFLX","NFLX, TSLA, INTC, AAPL, AMD",NASDAQ,general,"[0.65, 0.95, 0.58, 0.09, 0.87]",1.9861
2025-03-26,TCN,ALL,5,104257.94384977204,"META, INTC, GOOGL, NVDA, MSFT","AMD, META, INTC, TSLA, AAPL","AAPL, AMD, GOOGL, META, INTC","AMD, TSLA, AMZN, AAPL, NVDA",NASDAQ,general,"[0.9, 0.21, 0.12, 0.39, 0.08]",1.0426
2025-03-27,TCN,ALL,5,104257.94384977204,"AMD, AAPL, NVDA, MSFT, GOOGL","TSLA, MSFT, AAPL, GOOGL, META","NVDA, MSFT, TSLA, NFLX, AMD","GOOGL, INTC, NFLX, TSLA, NVDA",NASDAQ,general,"[0.81, 0.97, 0.17, 0.73, 0.96]",1.0426
2025-03-28,TCN,ALL,5,104257.94384977204,"AMZN, INTC, AMD, TSLA, NFLX","NVDA, TSLA, GOOGL, AAPL, AMZN","MSFT, AMZN, NVDA, INTC, GOOGL","META, AMD, NFLX, AAPL, AMZN",NASDAQ,general,"[0.21, 0.22, 0.12, 0.33, 0.3]",1.0426
2025-03-29,TCN,ALL,5,104257.94384977204,"INTC, AMD, AMZN, NFLX, NVDA","NFLX, TSLA, GOOGL, AMD, INTC","TSLA, MSFT, NVDA, INTC, AAPL","MSFT, INTC, META, GOOGL, AAPL",NASDAQ,general,"[0.05, 0.0, 0.39, 0.06, 0.71]",1.0426
2025-03-30,TCN,ALL,5,104257.94384977204,"GOOGL, NVDA, META, AMZN, AMD","TSLA, AMZN, INTC, META, NFLX","MSFT, TSLA, AMD, AAPL, NVDA","AMD, NVDA, TSLA, AAPL, NFLX",NASDAQ,general,"[0.23, 0.78, 0.2, 0.66, 0.44]",1.0426
2025-03-31,TCN,ALL,1,112907.86140205496,"META, AMD, MSFT, NVDA, AAPL","INTC, NFLX, AAPL, TSLA, MSFT","MSFT, INTC, AAPL, META, TSLA","INTC, AMZN, NFLX, AMD, TSLA",NASDAQ,general,"[0.8, 0.94, 0.32, 0.29, 0.23]",1.1291
2025-04-01,TCN,ALL,20,191524.87869394413,"AMZN, TSLA, GOOGL, NFLX, INTC","INTC, MSFT, AMD, AAPL, META","AMD, AAPL, META, MSFT, NFLX","META, AAPL, INTC, TSLA, GOOGL",NASDAQ,general,"[0.38, 0.38, 0.29, 0.21, 0.84]",1.9152
2025-04-02,TCN,ALL,20,191524.87869394413,"AMZN, AAPL, NFLX, TSLA, GOOGL","AMD, AAPL, GOOGL, INTC, TSLA","MSFT, INTC, AAPL, META, TSLA","AMD, TSLA, NFLX, META, NVDA",NASDAQ,general,"[0.41, 0.84, 0.76, 0.11, 0.87]",1.9152
2025-04-03,TCN,ALL,20,191524.87869394413,"META, MSFT, AMZN, TSLA, GOOGL","AMD, MSFT, NVDA, INTC, META","AMD, GOOGL, MSFT, INTC, NVDA","META, INTC, AMZN, AAPL, GOOGL",NASDAQ,general,"[0.64, 0.8, 0.51, 0.06, 0.83]",1.9152
2025-04-04,TCN,ALL,20,191524.87869394413,"AMZN, NFLX, GOOGL, META, AAPL","AMD, META, GOOGL, AMZN, AAPL","AMD, META, AAPL, AMZN, MSFT","INTC, NVDA, TSLA, MSFT, AAPL",NASDAQ,general,"[0.11, 0.44, 0.39, 0.66, 0.37]",1.9152
2025-04-05,TCN,ALL,20,191524.87869394413,"AMZN, TSLA, GOOGL, NFLX, INTC","AAPL, AMZN, NVDA, INTC, NFLX","AMZN, MSFT, TSLA, AAPL, INTC","TSLA, AMZN, INTC, MSFT, AMD",NASDAQ,general,"[0.38, 0.38, 0.29, 0.21, 0.84]",1.9152
2025-04-06,TCN,ALL,20,191524.87869394413,"META, INTC, GOOGL, NVDA, MSFT","MSFT, AAPL, NVDA, INTC, TSLA","META, MSFT, NVDA, AAPL, NFLX","AMZN, GOOGL, MSFT, META, AAPL",NASDAQ,general,"[0.77, 0.3, 0.63, 0.15, 0.13]",1.9152
2025-04-07,TCN,ALL,20,191524.87869394413,"MSFT, NFLX, AMZN, GOOGL, AAPL","NVDA, TSLA, GOOGL, AAPL, AMZN","GOOGL, AMZN, NFLX, MSFT, TSLA","INTC, GOOGL, NFLX, AMZN, META",NASDAQ,general,"[0.22, 0.54, 0.84, 0.43, 0.15]",1.9152
2025-04-08,TCN,ALL,20,191524.87869394413,"INTC, AMD, TSLA, GOOGL, NFLX","AMD, NVDA, INTC, TSLA, GOOGL","AAPL, GOOGL, NVDA, META, INTC","TSLA, GOOGL, META, INTC, NVDA",NASDAQ,general,"[0.05, 0.5, 0.91, 0.07, 0.0]",1.9152
2025-04-09,TCN,ALL,20,191524.87869394413,"MSFT, NVDA, AAPL, INTC, GOOGL","AAPL, TSLA, AMD, GOOGL, NVDA","GOOGL, NFLX, AMZN, META, AMD","NFLX, MSFT, AAPL, AMD, TSLA",NASDAQ,general,"[0.91, 0.19, 0.31, 0.49, 0.27]",1.9152
2025-04-10,TCN,ALL,20,191524.87869394413,"META, NFLX, AMZN, AAPL, GOOGL","AAPL, INTC, MSFT, NVDA, TSLA","NVDA, MSFT, TSLA, NFLX, AMD","INTC, AMZN, NFLX, AMD, TSLA",NASDAQ,general,"[0.05, 0.43, 0.39, 0.51, 0.58]",1.9152
2025-04-11,TCN,ALL,20,191524.87869394413,"INTC, GOOGL, AMZN, NVDA, AMD","TSLA, AAPL, AMZN, INTC, NFLX","MSFT, NVDA, AMZN, AAPL, TSLA","NVDA, META, AMZN, GOOGL, TSLA",NASDAQ,general,"[0.44, 0.15, 0.29, 0.03, 0.79]",1.9152
2025-04-12,TCN,ALL,20,191524.87869394413,"META, AMD, MSFT, NVDA, AAPL","META, NFLX, AAPL, TSLA, AMD","GOOGL, AMZN, NFLX, TSLA, NVDA","AAPL, NVDA, AMD, AMZN, TSLA",NASDAQ,general,"[0.11, 0.44, 0.39, 0.66, 0.37]",1.9152
2025-04-13,TCN,ALL,20,191524.87869394413,"INTC, META, GOOGL, TSLA, MSFT","AMZN, INTC, TSLA, NFLX, GOOGL","AMZN, MSFT, AAPL, NVDA, AMD","NVDA, AMZN, NFLX, GOOGL, META",NASDAQ,general,"[0.65, 0.48, 0.88, 0.84, 0.76]",1.9152
2025-04-14,TCN,ALL,20,191524.87869394413,"AMZN, NVDA, GOOGL, META, NFLX","AMD, AMZN, NFLX, GOOGL, MSFT","AAPL, GOOGL, NFLX, AMZN, META","NVDA, META, AMZN, GOOGL, TSLA",NASDAQ,general,"[0.35, 0.22, 0.84, 0.81, 0.67]",1.9152
2025-04-15,TCN,ALL,20,191524.87869394413,"INTC, AMD, TSLA, GOOGL, NFLX","AMZN, INTC, TSLA, NFLX, GOOGL","MSFT, META, AMZN, INTC, GOOGL","TSLA, AMZN, MSFT, GOOGL, NVDA",NASDAQ,general,"[0.41, 0.98, 0.19, 0.86, 0.05]",1.9152
2025-04-16,TCN,ALL,20,191524.87869394413,"GOOGL, AMD, AMZN, NFLX, META","GOOGL, INTC, AMD, META, MSFT","META, INTC, NFLX, AMZN, NVDA","META, GOOGL, TSLA, NFLX, INTC",NASDAQ,general,"[0.18, 0.7, 0.17, 0.7, 0.35]",1.9152
2025-04-17,TCN,ALL,20,191524.87869394413,"GOOGL, NFLX, INTC, AAPL, TSLA","INTC, MSFT, AMD, AAPL, META","GOOGL, AMD, NFLX, TSLA, AMZN","INTC, META, NFLX, AMZN, TSLA",NASDAQ,general,"[0.86, 0.77, 0.37, 0.46, 0.29]",1.9152
2025-04-18,TCN,ALL,20,191524.87869394413,"GOOGL, MSFT, META, AMD, TSLA","TSLA, AMD, NVDA, META, GOOGL","AMD, NFLX, TSLA, INTC, META","TSLA, AMZN, INTC, MSFT, AMD",NASDAQ,general,"[0.91, 0.75, 0.1, 0.53, 0.9]",1.9152
2025-01-26,lightGBM,ALL,5,122359.06688031345,"GOOGL, INTC, NVDA, AMD, NFLX","MSFT, TSLA, NVDA, AMD, INTC","META, AMZN, INTC, NVDA, GOOGL","AMD, TSLA, NFLX, META, NVDA",NASDAQ,general,"[0.81, 0.09, 0.03, 0.33, 0.75]",1.2236
2025-01-27,lightGBM,ALL,5,122359.06688031345,"AMD, INTC, TSLA, AMZN, AAPL","TSLA, AMD, INTC, NFLX, GOOGL","META, AAPL, MSFT, INTC, AMZN","META, GOOGL, TSLA, MSFT, NFLX",NASDAQ,general,"[0.9, 0.45, 0.77, 0.23, 0.22]",1.2236
2025-01-28,lightGBM,ALL,5,122359.06688031345,"META, NVDA, TSLA, GOOGL, AMZN","AMD, AAPL, NFLX, MSFT, TSLA","NVDA, TSLA, INTC, GOOGL, MSFT","MSFT, AMD, INTC, META, NVDA",NASDAQ,general,"[0.91, 0.19, 0.31, 0.49, 0.27]",1.2236
2025-01-29,lightGBM,ALL,5,122359.06688031345,"NFLX, MSFT, AMZN, INTC, AAPL","AAPL, MSFT, AMD, TSLA, META","AMZN, INTC, MSFT, META, GOOGL","AAPL, NVDA, AMD, AMZN, TSLA",NASDAQ,general,"[0.64, 0.51, 0.37, 0.67, 0.71]",1.2236
2025-01-30,lightGBM,ALL,5,122359.06688031345,"AMZN, MSFT, NVDA, AAPL, GOOGL","AAPL, AMZN, NVDA, INTC, NFLX","MSFT, TSLA, AMD, AAPL, NVDA","AAPL, AMZN, GOOGL, NFLX, TSLA",NASDAQ,general,"[0.65, 0.95, 0.58, 0.09, 0.87]",1.2236
2025-01-31,lightGBM,ALL,1,160585.8218618034,"NFLX, MSFT, NVDA, TSLA, INTC","TSLA, INTC, AAPL, MSFT, NVDA","MSFT, TSLA, AMD, GOOGL, INTC","TSLA, GOOGL, AAPL, NVDA, AMZN",NASDAQ,general,"[0.01, 0.71, 0.44, 0.89, 0.33]",1.6059
2025-02-01,lightGBM,ALL,20,141085.1828506916,"AMD, INTC, TSLA, AMZN, AAPL","AAPL, TSLA, NVDA, NFLX, AMZN","AMD, META, NVDA, GOOGL, AMZN","META, GOOGL, TSLA, MSFT, NFLX",NASDAQ,general,"[0.91, 0.75, 0.1, 0.53, 0.9]",1.4109
2025-02-02,lightGBM,ALL,20,141085.1828506916,"AMD, AMZN, NFLX, GOOGL, NVDA","AMZN, MSFT, META, AMD, NVDA","NVDA, NFLX, INTC, AMD, META","TSLA, INTC, MSFT, AAPL, GOOGL",NASDAQ,general,"[0.45, 0.91, 0.92, 0.13, 0.1]",1.4109
